dataset_name,name,sub,im,inceptionv3_avgpool,clip_final,alexnet_2,alexnet_5,efficientnet_avgpool,swav_avgpool,PixCorr,SSIM,dreamsim
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,1,0.717948717948718,0.6153846153846154,0.8205128205128205,0.5641025641025641,1.0722598,0.66551113,0.1291836006648843,0.27324637859283296,0.9048807621002197
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,2,0.6666666666666666,0.358974358974359,0.7692307692307693,0.8974358974358975,1.0523674,0.708936,-0.2169945913735697,0.19411271383217507,0.9421830177307129
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,3,0.5641025641025641,0.7692307692307693,1.0,0.9743589743589743,1.025318,0.70602477,0.08597438422949293,0.1400025459007224,0.8269819617271423
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,4,0.5384615384615384,0.8717948717948718,0.9743589743589743,0.9230769230769231,0.99628985,0.5046574,0.4861252294101452,0.6121924020126527,0.8681607842445374
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,5,0.7435897435897436,0.05128205128205128,0.9743589743589743,0.8461538461538461,1.062891,0.79523474,0.07240309401760608,0.13145157709011746,0.8730862736701965
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,6,0.02564102564102564,0.6666666666666666,0.6923076923076923,0.8461538461538461,1.0632261,0.7475089,0.1603027619972877,0.10014101290280893,0.8670616745948792
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,7,0.0,0.6923076923076923,1.0,0.6153846153846154,1.0137128,0.6979053,0.3301953380554976,0.21708375723759535,0.8974286913871765
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,8,0.5384615384615384,0.15384615384615385,0.8974358974358975,0.7948717948717948,1.0462321,0.6563759,0.2928938072956779,0.4276208869406754,0.8865780830383301
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,9,0.10256410256410256,0.4358974358974359,0.3076923076923077,0.0,1.0434694,0.73965,-0.05973628914450059,0.19854179976263636,0.9382946491241455
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,10,0.7692307692307693,0.6923076923076923,0.7948717948717948,0.7692307692307693,0.9478113,0.45230865,0.2685726100066497,0.7350792186620465,0.9124709367752075
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,11,0.0,0.358974358974359,0.9487179487179487,0.8461538461538461,0.99089915,0.5793107,0.009886855681166325,0.6116267238782604,0.9060382843017578
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,12,0.5128205128205128,0.358974358974359,0.9230769230769231,0.5641025641025641,1.0147978,0.61209464,0.17357550001262242,0.5460804418633112,0.8459975719451904
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,13,0.5128205128205128,0.5128205128205128,0.9743589743589743,1.0,1.0041347,0.7309965,0.2986871626594604,0.1438502023094525,0.7791597247123718
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,14,0.23076923076923078,0.9743589743589743,0.7692307692307693,0.6666666666666666,0.9857631,0.6198572,-0.5921349663741341,0.6790218566348359,0.9018380641937256
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,15,0.5128205128205128,1.0,0.7692307692307693,0.6153846153846154,1.0777012,0.6889603,-0.09153421841936392,0.19825342450601924,0.9124385714530945
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,16,0.4358974358974359,0.46153846153846156,1.0,0.9230769230769231,1.0016431,0.5030743,0.04862963658482639,0.7227258934427143,0.9412468671798706
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,17,0.15384615384615385,0.7435897435897436,0.5897435897435898,0.28205128205128205,0.9798538,0.77758545,0.0970624742599852,0.1288692879184704,0.8728361129760742
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,18,0.7435897435897436,0.8461538461538461,0.2564102564102564,0.9230769230769231,1.0504758,0.74278456,-0.08935007261186663,0.12468903382553854,0.8569979071617126
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,19,0.9230769230769231,0.1794871794871795,0.6410256410256411,0.5897435897435898,0.9922182,0.6826881,0.013397022334879414,0.21739557479284868,0.8777615427970886
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,20,0.6410256410256411,0.7692307692307693,0.9743589743589743,0.9487179487179487,0.9744116,0.4505366,0.2513944822047476,0.6683881678789948,0.8577079176902771
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,21,0.6153846153846154,0.02564102564102564,0.7435897435897436,0.7435897435897436,1.022783,0.5177144,0.07404970422761756,0.6524601018276927,0.9343169927597046
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,22,0.48717948717948717,0.46153846153846156,0.9743589743589743,0.5641025641025641,1.0443571,0.6799834,0.17010238096239444,0.3494884883440183,0.9084717035293579
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,23,1.0,0.5897435897435898,0.9743589743589743,0.8461538461538461,1.016122,0.48609614,0.5932741248028566,0.6374433412128523,0.8821045756340027
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,24,0.5128205128205128,0.8974358974358975,0.9743589743589743,0.5384615384615384,0.94455475,0.5742011,0.1171319074647469,0.6126865914558502,0.8809720277786255
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,25,0.8205128205128205,0.2564102564102564,0.9230769230769231,0.9743589743589743,1.0218335,0.57539576,0.40272277745913426,0.5747579106614413,0.7034849524497986
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,26,0.9230769230769231,0.5641025641025641,1.0,1.0,0.9528425,0.60755134,0.404791130397761,0.508708864312741,0.7878828048706055
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,27,0.9230769230769231,0.7692307692307693,0.9743589743589743,1.0,1.0066969,0.5409609,0.5374421175638923,0.630544801081317,0.8843553066253662
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,28,0.05128205128205128,0.7948717948717948,0.7948717948717948,0.5641025641025641,1.0358903,0.7125113,-0.0672337878134595,0.09925951491306882,0.864378035068512
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,29,0.5384615384615384,0.6923076923076923,0.6666666666666666,0.5897435897435898,0.9950876,0.75121427,-0.03455175194031314,0.08925971638980591,0.8924102783203125
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,30,0.1794871794871795,0.23076923076923078,0.9487179487179487,1.0,0.9674529,0.71885216,0.10212108720060455,0.1608714179567804,0.8705095648765564
deeprecon,art_ic_friendly_90-10_500_5_noinputavg,AM,31,0.8974358974358975,0.3333333333333333,0.7692307692307693,0.5897435897435898,0.9919626,0.52008474,0.08695251960084852,0.6117592310750891,0.9133409261703491
