dataset_name,name,sub,im,inceptionv3_avgpool,clip_final,alexnet_2,alexnet_5,efficientnet_avgpool,swav_avgpool,PixCorr,SSIM,dreamsim
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,1,0.41025641025641024,0.5897435897435898,0.8974358974358975,0.8461538461538461,0.9592696,0.7175633,0.1824878603410674,0.1944055598627509,0.8719165325164795
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,2,0.7692307692307693,0.5128205128205128,0.7948717948717948,0.6153846153846154,1.0188752,0.6629859,-0.2639701141449589,0.30954131064460993,0.7937579154968262
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,3,0.7692307692307693,0.6666666666666666,1.0,0.8974358974358975,0.9836653,0.69380677,0.05634561530045481,0.0984813141685399,0.8971675634384155
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,4,0.23076923076923078,0.9743589743589743,0.9487179487179487,0.8974358974358975,0.96041507,0.39494056,0.4909237513635191,0.727031093589569,0.8511895537376404
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,5,0.8717948717948718,0.02564102564102564,0.7948717948717948,0.7435897435897436,1.0399212,0.7890791,0.020318165698369344,0.07320465141457008,0.8786704540252686
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,6,0.3333333333333333,0.46153846153846156,0.8205128205128205,0.8974358974358975,1.0435646,0.76124567,0.14422750867107564,0.06304064458392115,0.9841544032096863
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,7,0.28205128205128205,0.717948717948718,1.0,0.7692307692307693,1.0138756,0.69930506,0.37756520603736654,0.19317381318719518,0.846250593662262
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,8,0.8717948717948718,0.1282051282051282,0.7692307692307693,0.41025641025641024,0.9648118,0.62409496,0.25888358161951625,0.43541395599085536,0.9206169843673706
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,9,0.5897435897435898,0.5897435897435898,0.8974358974358975,0.23076923076923078,0.99468905,0.73506445,-0.03100259036735741,0.13738165591292942,0.8891322612762451
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,10,0.6923076923076923,0.717948717948718,0.8205128205128205,0.8461538461538461,0.9159986,0.36106008,0.12891544184703901,0.7887496840248124,0.777633547782898
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,11,0.6410256410256411,0.6410256410256411,0.7435897435897436,0.6153846153846154,1.0043871,0.52234876,0.02036868470045201,0.7241528954908757,0.8924584984779358
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,12,0.9743589743589743,0.38461538461538464,0.8717948717948718,0.9230769230769231,0.9146768,0.47941357,0.1971196170825502,0.7480801157423945,0.7923784255981445
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,13,0.48717948717948717,0.6153846153846154,0.9230769230769231,1.0,1.038691,0.74217784,0.2776764863815698,0.0976298789614997,0.8288908004760742
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,14,0.9743589743589743,0.7692307692307693,0.7948717948717948,0.8205128205128205,0.9479823,0.5021572,-0.5514336506178099,0.7913236095684394,0.8338685035705566
deeprecon,art_ic_adversarial_90-10_500_5_noinputavg,AM,15,0.7435897435897436,0.9743589743589743,0.8205128205128205,0.8974358974358975,0.985284,0.7117294,-0.1289516223645515,0.2623762964467638,0.9010872840881348
