dataset_name,name,sub,im,inceptionv3_avgpool,clip_final,alexnet_2,alexnet_5,efficientnet_avgpool,swav_avgpool,PixCorr,SSIM,dreamsim
deeprecon,art_ic_friendly_90-10_500_5,KS,1,0.5897435897435898,0.3333333333333333,0.9487179487179487,0.9487179487179487,0.99470896,0.6392722,0.41090762196212727,0.38906462271531217,0.8476299047470093
deeprecon,art_ic_friendly_90-10_500_5,KS,2,0.3076923076923077,0.05128205128205128,0.3333333333333333,0.4358974358974359,1.0280929,0.6999302,-0.008715090143794471,0.09917058295922286,0.9556585550308228
deeprecon,art_ic_friendly_90-10_500_5,KS,3,0.358974358974359,0.5897435897435898,0.9487179487179487,0.9743589743589743,1.0248346,0.66120195,0.023203012006784977,0.2654683219805425,0.9304779171943665
deeprecon,art_ic_friendly_90-10_500_5,KS,4,0.8461538461538461,0.8717948717948718,0.9230769230769231,0.8717948717948718,1.0158592,0.5856706,0.1800859396983267,0.47201527444395847,0.8917053937911987
deeprecon,art_ic_friendly_90-10_500_5,KS,5,0.358974358974359,0.05128205128205128,0.8205128205128205,0.9230769230769231,1.011707,0.77287054,0.032085660129833604,0.1226990824399573,0.8498790264129639
deeprecon,art_ic_friendly_90-10_500_5,KS,6,0.1794871794871795,0.4358974358974359,0.6666666666666666,0.8974358974358975,0.99270505,0.75137365,0.10378597218902996,0.04039821949590633,0.8798410892486572
deeprecon,art_ic_friendly_90-10_500_5,KS,7,0.6410256410256411,0.9487179487179487,0.9487179487179487,0.10256410256410256,1.0509087,0.692124,0.29687200313604645,0.2448739306712337,0.9539443850517273
deeprecon,art_ic_friendly_90-10_500_5,KS,8,0.9230769230769231,0.0,0.8717948717948718,0.6410256410256411,1.0079948,0.6450386,0.3952166613598197,0.3866923381524071,0.8869603276252747
deeprecon,art_ic_friendly_90-10_500_5,KS,9,0.9230769230769231,0.6410256410256411,0.8461538461538461,0.9230769230769231,0.991346,0.71931636,-0.011464125806799414,0.2329353733786638,0.8933299779891968
deeprecon,art_ic_friendly_90-10_500_5,KS,10,0.41025641025641024,0.6923076923076923,0.6153846153846154,0.6666666666666666,0.92054856,0.5131292,0.03849060284513707,0.49216237537185376,0.9568923115730286
deeprecon,art_ic_friendly_90-10_500_5,KS,11,0.6410256410256411,0.717948717948718,0.9743589743589743,0.9487179487179487,1.0244237,0.50602996,0.07280955142335474,0.6096968822792717,0.7931704521179199
deeprecon,art_ic_friendly_90-10_500_5,KS,12,0.02564102564102564,0.5128205128205128,0.6666666666666666,0.717948717948718,0.9770367,0.6021304,-0.016276894896948144,0.5464254698709846,0.9215710163116455
deeprecon,art_ic_friendly_90-10_500_5,KS,13,0.1794871794871795,0.46153846153846156,0.9487179487179487,1.0,0.9881084,0.73098373,0.27588022393930206,0.16710813880414427,0.7755845785140991
deeprecon,art_ic_friendly_90-10_500_5,KS,14,0.7435897435897436,0.6153846153846154,0.9230769230769231,0.5384615384615384,1.0037096,0.63614404,-0.076778833195099,0.4526713038390113,0.9320600628852844
deeprecon,art_ic_friendly_90-10_500_5,KS,15,0.1282051282051282,1.0,0.8974358974358975,0.7948717948717948,1.0061862,0.666081,-0.1666205267533782,0.22000154123765733,0.9333140850067139
deeprecon,art_ic_friendly_90-10_500_5,KS,16,0.5897435897435898,0.1282051282051282,1.0,0.8205128205128205,1.0186249,0.55971825,0.2160632069450012,0.6550225952268917,0.9632128477096558
deeprecon,art_ic_friendly_90-10_500_5,KS,17,0.02564102564102564,0.717948717948718,0.2564102564102564,0.6153846153846154,1.0361155,0.74826556,0.1840639884625517,0.1106432488399471,0.8896254897117615
deeprecon,art_ic_friendly_90-10_500_5,KS,18,0.5641025641025641,0.7692307692307693,0.1282051282051282,0.9230769230769231,0.9972419,0.7560371,-0.12078311109452908,0.08683826845262817,0.8869223594665527
deeprecon,art_ic_friendly_90-10_500_5,KS,19,0.358974358974359,0.07692307692307693,0.5384615384615384,0.7692307692307693,0.9981747,0.64497966,-0.1632410940384941,0.45389412981176985,0.8880908489227295
deeprecon,art_ic_friendly_90-10_500_5,KS,20,0.7692307692307693,0.6153846153846154,0.8717948717948718,0.8974358974358975,1.0445964,0.51959944,0.10441026523446999,0.5631679839618775,0.9483892917633057
deeprecon,art_ic_friendly_90-10_500_5,KS,21,0.6666666666666666,0.02564102564102564,0.717948717948718,0.717948717948718,1.0326184,0.55089974,0.39078826545634426,0.5218300479301088,0.9059900045394897
deeprecon,art_ic_friendly_90-10_500_5,KS,22,0.6153846153846154,0.28205128205128205,0.8205128205128205,0.8974358974358975,0.9969633,0.6625277,0.4057367673173198,0.3589896296162329,0.8644853830337524
deeprecon,art_ic_friendly_90-10_500_5,KS,23,0.46153846153846156,0.7435897435897436,0.9230769230769231,1.0,1.0498734,0.58985114,0.11233085469800295,0.46368985699175985,0.9443097114562988
