,dataset_name,name,sub,im,inceptionv3_avgpool,clip_final,alexnet_2,alexnet_5,efficientnet_avgpool,swav_avgpool,PixCorr,SSIM,dreamsim,clip_dist,dataset,test_dataset,algorithm,pert_algorithm,pert_type,pert_epsilon,pert_n,pert_ratio,pert_max_steps
26,deeprecon,art_ic_friendly_70-30_500_5,AM,27,0.1538461538461538,0.6923076923076923,0.9487179487179488,0.9743589743589745,0.9194859,0.67109466,0.4681207843661474,0.567581809027616,0.8982008099555969,0.5030972361564636,deeprecon,art,brain_diffuser,ic,friendly,,5,70-30,500
27,deeprecon,art_ic_friendly_70-30_500_5,AM,28,0.6410256410256411,0.5128205128205128,0.8461538461538461,0.358974358974359,0.9712896,0.7103486,-0.0961982694942798,0.0626871466185688,0.9076229333877563,0.454333484172821,deeprecon,art,brain_diffuser,ic,friendly,,5,70-30,500
28,deeprecon,art_ic_friendly_70-30_500_5,AM,29,0.5897435897435898,0.8205128205128205,0.7948717948717948,0.0256410256410256,0.9829112,0.74672204,-0.0937826804599097,0.1267995467748351,0.9521679878234864,0.4581657648086548,deeprecon,art,brain_diffuser,ic,friendly,,5,70-30,500
29,deeprecon,art_ic_friendly_70-30_500_5,AM,30,0.1282051282051282,0.6153846153846154,0.6410256410256411,0.9230769230769232,1.0095755,0.7599665,0.0460442118074427,0.1873839865864697,0.8544624447822571,0.4042678475379944,deeprecon,art,brain_diffuser,ic,friendly,,5,70-30,500
30,deeprecon,art_ic_friendly_70-30_500_5,AM,31,0.5128205128205128,0.4102564102564102,0.6666666666666666,0.6410256410256411,0.9963205,0.58615017,0.0880424191913111,0.6246044614884444,0.918382465839386,0.4679781198501587,deeprecon,art,brain_diffuser,ic,friendly,,5,70-30,500
31,deeprecon,art_ic_friendly_70-30_500_5,AM,32,0.717948717948718,0.7435897435897436,1.0,1.0,1.003904,0.6317897,0.3558917875468163,0.3183599440109942,0.7507593035697937,0.5255931615829468,deeprecon,art,brain_diffuser,ic,friendly,,5,70-30,500
32,deeprecon,art_ic_friendly_70-30_500_5,AM,33,0.7692307692307693,0.5128205128205128,1.0,0.9743589743589745,0.9384318,0.56833893,0.2407865309235723,0.5654227417600367,0.8107851147651672,0.4188588857650757,deeprecon,art,brain_diffuser,ic,friendly,,5,70-30,500
33,deeprecon,art_ic_friendly_70-30_500_5,AM,34,0.8205128205128205,0.9230769230769232,0.8974358974358975,0.8205128205128205,0.9909303,0.5329845,0.5584913464900562,0.6664509835129879,0.8506384491920471,0.3893290758132934,deeprecon,art,brain_diffuser,ic,friendly,,5,70-30,500
34,deeprecon,art_ic_friendly_70-30_500_5,AM,35,0.9230769230769232,0.3846153846153846,0.5384615384615384,0.6410256410256411,1.0045139,0.7077166,0.0744696399787843,0.1688078929782078,0.9412141442298888,0.4693387150764465,deeprecon,art,brain_diffuser,ic,friendly,,5,70-30,500
35,deeprecon,art_ic_friendly_70-30_500_5,AM,36,0.2564102564102564,0.8717948717948718,0.7948717948717948,0.358974358974359,1.0250185,0.65956664,-0.1254241993126976,0.2369798506353612,0.9000653028488159,0.3768362402915954,deeprecon,art,brain_diffuser,ic,friendly,,5,70-30,500
36,deeprecon,art_ic_friendly_70-30_500_5,AM,37,0.3076923076923077,0.1794871794871795,0.9743589743589745,0.9743589743589745,1.0264555,0.5760795,0.2040416689515672,0.481078196397767,0.8197877407073975,0.4722431898117065,deeprecon,art,brain_diffuser,ic,friendly,,5,70-30,500
37,deeprecon,art_ic_friendly_70-30_500_5,AM,38,0.7435897435897436,0.2307692307692307,0.9230769230769232,0.9230769230769232,0.9721122,0.73879606,0.1805683464977874,0.1154065426676767,0.787991464138031,0.5108250975608826,deeprecon,art,brain_diffuser,ic,friendly,,5,70-30,500
38,deeprecon,art_ic_friendly_70-30_500_5,AM,39,0.717948717948718,0.8461538461538461,0.9487179487179488,0.9743589743589745,1.005689,0.72341865,-0.0814461560392244,0.0873963937878271,0.8803660869598389,0.392414927482605,deeprecon,art,brain_diffuser,ic,friendly,,5,70-30,500
39,deeprecon,art_ic_friendly_70-30_500_5,AM,40,0.3076923076923077,0.8974358974358975,0.9743589743589745,0.7435897435897436,0.9290958,0.70372176,0.0401143192135453,0.1431735971348881,0.8657326698303223,0.4314558506011963,deeprecon,art,brain_diffuser,ic,friendly,,5,70-30,500
0,deeprecon,test_ic_adversarial_50-50_500_5,AM,1,1.0,0.8571428571428571,0.6938775510204082,0.9591836734693876,0.9299172,0.5024476,0.1826466967208508,0.3734639209006342,0.6495417356491089,0.4084374904632568,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
1,deeprecon,test_ic_adversarial_50-50_500_5,AM,2,0.979591836734694,0.8163265306122449,1.0,0.979591836734694,0.9742695,0.60321176,-0.1040430911796604,0.1884513400016535,0.733376681804657,0.4183216691017151,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
2,deeprecon,test_ic_adversarial_50-50_500_5,AM,3,0.7959183673469388,0.979591836734694,0.979591836734694,0.9591836734693876,0.9653541,0.63484704,0.2287917089103241,0.392174027733512,0.655087947845459,0.3698334693908691,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
3,deeprecon,test_ic_adversarial_50-50_500_5,AM,4,0.979591836734694,0.8571428571428571,0.9591836734693876,0.9591836734693876,0.9109136,0.61809576,0.3723879604454605,0.3028244482753733,0.6481945514678955,0.4542698264122009,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
4,deeprecon,test_ic_adversarial_50-50_500_5,AM,5,0.3673469387755102,0.9591836734693876,1.0,1.0,1.0463089,0.5777231,0.1648325317895084,0.4122351034751351,0.6954214572906494,0.3487964272499084,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
5,deeprecon,test_ic_adversarial_50-50_500_5,AM,6,0.0204081632653061,0.9387755102040816,0.9387755102040816,0.6326530612244898,1.0593827,0.6274921,-0.1638000461792687,0.3148603506142873,0.8585248589515686,0.4404312372207641,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
6,deeprecon,test_ic_adversarial_50-50_500_5,AM,7,0.9183673469387756,0.979591836734694,1.0,1.0,0.75999546,0.41037542,0.4304810553500738,0.1782167000130333,0.4884246587753296,0.3405277729034424,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
7,deeprecon,test_ic_adversarial_50-50_500_5,AM,8,0.8367346938775511,1.0,0.9387755102040816,1.0,0.94943696,0.6501361,0.0344616312382536,0.6985327127067716,0.7072563171386719,0.3707389235496521,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
8,deeprecon,test_ic_adversarial_50-50_500_5,AM,9,0.9591836734693876,0.8163265306122449,0.5306122448979592,0.6938775510204082,0.93605864,0.5944928,0.1225671754581918,0.2335841457370439,0.6572446823120117,0.439998984336853,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
9,deeprecon,test_ic_adversarial_50-50_500_5,AM,10,0.8979591836734694,0.7959183673469388,1.0,1.0,0.9470515,0.5973872,0.5688907778330474,0.265285197615165,0.7464759349822998,0.4389018416404724,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
10,deeprecon,test_ic_adversarial_50-50_500_5,AM,11,0.2653061224489796,0.7959183673469388,0.979591836734694,0.9183673469387756,0.936326,0.63259983,0.1504941841023313,0.0985018992930087,0.6128237247467041,0.4480411410331726,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
11,deeprecon,test_ic_adversarial_50-50_500_5,AM,12,0.9591836734693876,1.0,0.979591836734694,0.7755102040816326,0.9398844,0.62637305,0.0725249425902043,0.1520105518637531,0.5424363017082214,0.2872821688652038,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
12,deeprecon,test_ic_adversarial_50-50_500_5,AM,13,0.9591836734693876,0.7755102040816326,0.8979591836734694,0.9183673469387756,0.9819299,0.6198152,0.2116657713474561,0.1021719083426813,0.6459725499153137,0.4410924315452575,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
13,deeprecon,test_ic_adversarial_50-50_500_5,AM,14,0.5714285714285714,0.9387755102040816,0.8367346938775511,0.979591836734694,0.8105441,0.57434607,0.2673781218393447,0.1775753259965878,0.5679118037223816,0.4265220761299133,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
14,deeprecon,test_ic_adversarial_50-50_500_5,AM,15,0.9387755102040816,0.6530612244897959,0.5714285714285714,0.6938775510204082,0.9860898,0.5216258,0.1151146794756509,0.1767181862901409,0.6995255947113037,0.4647592306137085,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
15,deeprecon,test_ic_adversarial_50-50_500_5,AM,16,0.0612244897959183,0.0204081632653061,1.0,0.979591836734694,0.9281735,0.64544904,0.3623219279045305,0.1459997266434201,0.7234466671943665,0.6519708037376404,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
16,deeprecon,test_ic_adversarial_50-50_500_5,AM,17,1.0,0.6326530612244898,1.0,0.979591836734694,0.8535445,0.62753147,0.1332184078729528,0.1371648812251147,0.6765048503875732,0.4394967555999756,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
17,deeprecon,test_ic_adversarial_50-50_500_5,AM,18,0.9183673469387756,0.8775510204081632,1.0,1.0,0.7284405,0.32860446,-0.0345265147079936,0.1932788734966498,0.5577007532119751,0.461272120475769,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
18,deeprecon,test_ic_adversarial_50-50_500_5,AM,19,0.9591836734693876,0.8367346938775511,0.7346938775510204,1.0,0.97270995,0.53162694,0.0298672578282576,0.0798525143136465,0.6338562369346619,0.4185656309127807,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
19,deeprecon,test_ic_adversarial_50-50_500_5,AM,20,0.0408163265306122,0.8571428571428571,0.9387755102040816,0.8571428571428571,1.0194346,0.60182583,0.1007168230449779,0.2178814836165932,0.7994927763938904,0.4732875227928161,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
20,deeprecon,test_ic_adversarial_50-50_500_5,AM,21,0.8367346938775511,0.6122448979591837,0.8571428571428571,0.9387755102040816,0.98715055,0.6296283,0.0491495639114114,0.1841834040145503,0.6267130970954895,0.5397821664810181,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
21,deeprecon,test_ic_adversarial_50-50_500_5,AM,22,0.7959183673469388,1.0,1.0,0.979591836734694,0.9866735,0.6252829,0.4008381407589149,0.4507931305150481,0.7653743028640747,0.3767926692962646,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
22,deeprecon,test_ic_adversarial_50-50_500_5,AM,23,0.3265306122448979,0.979591836734694,1.0,1.0,0.97582585,0.65849435,0.5371639882301498,0.3345768150176536,0.7178927659988403,0.3467726111412048,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
23,deeprecon,test_ic_adversarial_50-50_500_5,AM,24,0.8367346938775511,0.7346938775510204,0.8979591836734694,0.9387755102040816,0.9170814,0.4705115,0.1163478660959651,0.2055731532393808,0.6765836477279663,0.445259690284729,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
24,deeprecon,test_ic_adversarial_50-50_500_5,AM,25,0.979591836734694,0.5510204081632653,0.9591836734693876,1.0,0.8142809,0.452904,0.4386596304640588,0.5244644979761157,0.5731634497642517,0.5606063604354858,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
25,deeprecon,test_ic_adversarial_50-50_500_5,AM,26,0.8979591836734694,0.4897959183673469,1.0,0.9183673469387756,0.96945465,0.72907114,0.3233408751801329,0.1194778398526439,0.6130906939506531,0.4631434679031372,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
26,deeprecon,test_ic_adversarial_50-50_500_5,AM,27,0.6938775510204082,0.7142857142857143,0.9591836734693876,1.0,0.91449904,0.47962695,0.4774354759342969,0.175353747731429,0.6742793321609497,0.4753949046134949,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
27,deeprecon,test_ic_adversarial_50-50_500_5,AM,28,0.5102040816326531,0.7755102040816326,0.8571428571428571,0.9183673469387756,0.97740746,0.60778683,0.0504171445436612,0.180147095075132,0.7118298411369324,0.4236969351768493,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
28,deeprecon,test_ic_adversarial_50-50_500_5,AM,29,0.8367346938775511,0.8979591836734694,0.9387755102040816,0.8979591836734694,0.92782915,0.56652033,0.4021752236427789,0.503982079805011,0.6765319108963013,0.3949882984161377,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
29,deeprecon,test_ic_adversarial_50-50_500_5,AM,30,0.3673469387755102,0.7346938775510204,0.9183673469387756,1.0,0.9628351,0.521263,-0.1335366066056848,0.3066026127734433,0.6986050605773926,0.496722936630249,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
30,deeprecon,test_ic_adversarial_50-50_500_5,AM,31,0.0204081632653061,1.0,0.979591836734694,1.0,1.0105531,0.61020195,0.1077089362291816,0.4886325819390726,0.6250888705253601,0.2792813181877136,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
31,deeprecon,test_ic_adversarial_50-50_500_5,AM,32,0.8163265306122449,0.8775510204081632,0.979591836734694,0.9387755102040816,0.97065413,0.39839184,0.1681952186390165,0.2981909104254612,0.7525783181190491,0.4875975847244262,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
32,deeprecon,test_ic_adversarial_50-50_500_5,AM,33,0.7959183673469388,0.9387755102040816,0.979591836734694,0.8775510204081632,0.94607705,0.5772512,-0.1524931431819145,0.2740670171632176,0.7699338793754578,0.371796190738678,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
33,deeprecon,test_ic_adversarial_50-50_500_5,AM,34,0.9183673469387756,0.0204081632653061,0.9183673469387756,0.3469387755102041,1.0427755,0.66066897,0.1158148079439495,0.0692935521483165,0.8589169383049011,0.6438668966293335,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
34,deeprecon,test_ic_adversarial_50-50_500_5,AM,35,0.4897959183673469,1.0,0.9183673469387756,0.9183673469387756,0.93159676,0.56079006,0.2899396770251708,0.2498286479811779,0.636329710483551,0.4355853796005249,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
35,deeprecon,test_ic_adversarial_50-50_500_5,AM,36,0.9591836734693876,0.1224489795918367,0.673469387755102,0.979591836734694,0.75519997,0.44870877,-0.0617033359025315,0.1226206997745477,0.5775025486946106,0.4839136600494385,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
36,deeprecon,test_ic_adversarial_50-50_500_5,AM,37,1.0,0.9183673469387756,1.0,0.979591836734694,0.93737924,0.37180078,0.3573829269045857,0.7440369597949148,0.7616758942604065,0.3902218341827392,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
37,deeprecon,test_ic_adversarial_50-50_500_5,AM,38,0.9591836734693876,0.8571428571428571,0.9387755102040816,0.9591836734693876,0.96227914,0.5686592,0.1608237493403674,0.3936143745043166,0.542909562587738,0.4469038844108581,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
38,deeprecon,test_ic_adversarial_50-50_500_5,AM,39,0.3265306122448979,0.7346938775510204,0.4693877551020408,0.7142857142857143,1.0034564,0.65539557,0.0688246173225364,0.3927362626140595,0.7938424348831177,0.4628469347953796,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
39,deeprecon,test_ic_adversarial_50-50_500_5,AM,40,1.0,0.8163265306122449,0.8571428571428571,1.0,0.9153815,0.7492858,-0.1647541467085334,0.0833615549007239,0.6470675468444824,0.453006386756897,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
40,deeprecon,test_ic_adversarial_50-50_500_5,AM,41,0.7959183673469388,1.0,0.7755102040816326,1.0,0.9725241,0.59733766,0.1049783402925322,0.4282565521600174,0.5986200571060181,0.3982712030410766,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
41,deeprecon,test_ic_adversarial_50-50_500_5,AM,42,1.0,0.3469387755102041,0.7755102040816326,0.9387755102040816,0.9066901,0.57854867,0.2540023703876047,0.1281650901005981,0.7648440599441528,0.5292432308197021,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
42,deeprecon,test_ic_adversarial_50-50_500_5,AM,43,0.979591836734694,0.673469387755102,0.8163265306122449,0.7142857142857143,0.99499714,0.6931978,-0.0110821449043586,0.1518050273472855,0.6552558541297913,0.4504411220550537,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
43,deeprecon,test_ic_adversarial_50-50_500_5,AM,44,0.8979591836734694,0.9591836734693876,0.979591836734694,0.979591836734694,0.94737685,0.49699682,0.2823280738823392,0.3905271022543674,0.7099527716636658,0.3476408123970032,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
44,deeprecon,test_ic_adversarial_50-50_500_5,AM,45,1.0,0.7551020408163265,1.0,0.979591836734694,0.85688746,0.5267621,0.4153222698227541,0.3200221797179752,0.6478132009506226,0.4550434947013855,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
45,deeprecon,test_ic_adversarial_50-50_500_5,AM,46,1.0,0.2653061224489796,0.8775510204081632,0.979591836734694,0.8349992,0.42584687,0.0508451776157789,0.3652715273574392,0.6468499302864075,0.6233501434326172,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
46,deeprecon,test_ic_adversarial_50-50_500_5,AM,47,0.5306122448979592,0.9387755102040816,0.979591836734694,0.9591836734693876,0.9939768,0.5435324,0.4529706722400458,0.1567877244798289,0.7541818618774414,0.422061026096344,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
47,deeprecon,test_ic_adversarial_50-50_500_5,AM,48,0.6938775510204082,0.8979591836734694,0.7755102040816326,0.9183673469387756,1.0380005,0.5346122,0.3691130465290573,0.6141690186589018,0.8189206123352051,0.3956790566444397,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
48,deeprecon,test_ic_adversarial_50-50_500_5,AM,49,0.5918367346938775,0.5918367346938775,0.5714285714285714,0.8775510204081632,1.0344106,0.7048753,-0.0456440580914441,0.3372827579614681,0.8334622383117676,0.5158448219299316,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
49,deeprecon,test_ic_adversarial_50-50_500_5,AM,50,0.5102040816326531,0.8979591836734694,0.5306122448979592,0.9183673469387756,0.84389955,0.53288424,0.2209830191309866,0.248472475639584,0.7543665170669556,0.4074715971946716,deeprecon,test,brain_diffuser,ic,adversarial,,5,50-50,500
0,deeprecon,art_ic_adversarial_50-50_500_5,AM,1,0.2051282051282051,0.3846153846153846,0.9743589743589745,0.9230769230769232,0.99846274,0.634459,0.1471967945617517,0.4306481504344959,0.8737832307815552,0.4484020471572876,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
1,deeprecon,art_ic_adversarial_50-50_500_5,AM,2,0.4615384615384615,0.2307692307692307,0.9743589743589745,1.0,1.0171521,0.68889034,-0.21277889167486,0.236287361036374,0.8883872032165527,0.434070348739624,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
2,deeprecon,art_ic_adversarial_50-50_500_5,AM,3,0.8205128205128205,0.5384615384615384,1.0,0.8717948717948718,1.0136151,0.6470697,0.0474286734298553,0.2255502833600663,0.8561825156211853,0.5273987054824829,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
3,deeprecon,art_ic_adversarial_50-50_500_5,AM,4,0.8461538461538461,0.8461538461538461,0.9743589743589745,0.717948717948718,0.99619836,0.4967909,0.4963393599149447,0.5896599725742212,0.8868995904922485,0.4077911376953125,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
4,deeprecon,art_ic_adversarial_50-50_500_5,AM,5,0.6666666666666666,0.0512820512820512,0.8717948717948718,0.6923076923076923,0.9960602,0.7147155,0.092223943222181,0.0768709419691226,0.8604263663291931,0.5422815680503845,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
5,deeprecon,art_ic_adversarial_50-50_500_5,AM,6,0.7692307692307693,0.6410256410256411,0.717948717948718,0.7435897435897436,0.9492628,0.73216736,0.1174713149381018,0.0336055203660715,0.896489679813385,0.4001334309577942,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
6,deeprecon,art_ic_adversarial_50-50_500_5,AM,7,0.8461538461538461,0.7435897435897436,1.0,0.6666666666666666,1.0286446,0.6512456,0.3468974650162292,0.1883912338235705,0.8980846405029297,0.4050990343093872,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
7,deeprecon,art_ic_adversarial_50-50_500_5,AM,8,0.7692307692307693,0.0,0.717948717948718,0.8461538461538461,0.9855297,0.6209754,0.1548555481400065,0.3666043062584091,0.9641163349151612,0.5300242900848389,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
8,deeprecon,art_ic_adversarial_50-50_500_5,AM,9,0.4871794871794871,0.7948717948717948,0.6153846153846154,0.8205128205128205,1.0319995,0.75408643,-0.0365652179750375,0.0856885952174679,0.862434446811676,0.4561294317245483,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
9,deeprecon,art_ic_adversarial_50-50_500_5,AM,10,0.7435897435897436,0.8205128205128205,0.9230769230769232,0.8974358974358975,0.96410054,0.5238142,0.4155266754455209,0.6697358063632458,0.9086976647377014,0.4753444790840149,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
10,deeprecon,art_ic_adversarial_50-50_500_5,AM,11,0.8205128205128205,0.6923076923076923,0.9487179487179488,0.6923076923076923,1.0082979,0.5038797,0.0313288706309464,0.6029803041476596,0.7835817337036133,0.3921589851379394,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
11,deeprecon,art_ic_adversarial_50-50_500_5,AM,12,0.5128205128205128,0.2307692307692307,0.8461538461538461,0.4871794871794871,1.0013912,0.5877169,0.1542620197951581,0.4211734927511256,0.8083840608596802,0.6013524532318115,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
12,deeprecon,art_ic_adversarial_50-50_500_5,AM,13,0.0769230769230769,0.6666666666666666,0.9487179487179488,1.0,1.066419,0.73676157,0.3381701627111497,0.1203997752219645,0.7075816988945007,0.461283802986145,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
13,deeprecon,art_ic_adversarial_50-50_500_5,AM,14,0.7435897435897436,0.6410256410256411,0.7948717948717948,0.9230769230769232,0.9342585,0.6019108,-0.4319380513497949,0.6528350693400821,0.9062844514846802,0.3945685029029846,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
14,deeprecon,art_ic_adversarial_50-50_500_5,AM,15,0.1282051282051282,1.0,0.9487179487179488,1.0,0.9467321,0.6632835,-0.0843120002891283,0.2026678852310303,0.8707773685455322,0.3388338685035705,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
15,deeprecon,art_ic_adversarial_50-50_500_5,AM,16,0.0256410256410256,0.1538461538461538,0.8974358974358975,0.6666666666666666,0.94771624,0.5556293,0.0668521143279776,0.5623443435020434,0.9075292944908142,0.4769899845123291,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
16,deeprecon,art_ic_adversarial_50-50_500_5,AM,17,0.3076923076923077,0.6410256410256411,0.9743589743589745,0.9230769230769232,1.0235366,0.72778404,0.1893581553433868,0.1544020555370942,0.8624717593193054,0.45205157995224,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
17,deeprecon,art_ic_adversarial_50-50_500_5,AM,18,0.2307692307692307,0.7435897435897436,1.0,0.6923076923076923,0.9626415,0.7405604,0.0853566284761665,0.1838009893527031,0.8946681618690491,0.4825795888900757,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
18,deeprecon,art_ic_adversarial_50-50_500_5,AM,19,0.282051282051282,0.3076923076923077,0.6923076923076923,0.9743589743589745,1.0008376,0.6392473,-0.0926675624327709,0.3209476266796486,0.929240584373474,0.3949791193008423,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
19,deeprecon,art_ic_adversarial_50-50_500_5,AM,20,0.2307692307692307,0.4102564102564102,0.9230769230769232,0.8974358974358975,0.93157613,0.4625137,0.1944548631877686,0.6531866130856984,0.8243721723556519,0.504908561706543,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
20,deeprecon,art_ic_adversarial_50-50_500_5,AM,21,0.6410256410256411,0.4358974358974359,0.5897435897435898,0.8205128205128205,1.0009978,0.5533813,0.1380548254352459,0.4635453577557473,0.8874595165252686,0.4658104181289673,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
21,deeprecon,art_ic_adversarial_50-50_500_5,AM,22,0.8205128205128205,0.358974358974359,0.8461538461538461,0.8461538461538461,0.9974417,0.63426125,-0.0023908351877931,0.3593353670052602,0.9010366797447203,0.4938565492630005,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
22,deeprecon,art_ic_adversarial_50-50_500_5,AM,23,0.0,0.7435897435897436,1.0,0.9743589743589745,0.9045754,0.52299684,0.5130056746390611,0.6247084673736929,0.8592560887336731,0.4363002181053161,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
23,deeprecon,art_ic_adversarial_50-50_500_5,AM,24,0.4871794871794871,0.7692307692307693,0.8974358974358975,0.358974358974359,0.97220707,0.6213113,0.0668240449072644,0.4889102565432526,0.929850697517395,0.4828461408615112,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
24,deeprecon,art_ic_adversarial_50-50_500_5,AM,25,0.9230769230769232,0.0769230769230769,0.9487179487179488,1.0,0.97739404,0.5828621,0.5179572708545356,0.6141183313121847,0.7227050065994263,0.4978241920471191,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
25,deeprecon,art_ic_adversarial_50-50_500_5,AM,26,0.8717948717948718,0.358974358974359,1.0,0.7692307692307693,1.0430913,0.6898798,0.3186936854747607,0.4491310978554558,0.8481659889221191,0.461290955543518,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
26,deeprecon,art_ic_adversarial_50-50_500_5,AM,27,0.5641025641025641,0.717948717948718,0.717948717948718,0.9743589743589745,0.97440636,0.57622385,0.4234267586183771,0.583232824096435,0.8839175701141357,0.4373869299888611,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
27,deeprecon,art_ic_adversarial_50-50_500_5,AM,28,0.0769230769230769,0.5897435897435898,1.0,0.9743589743589745,0.9604178,0.72492266,-0.0896109951707714,0.0674827449053075,0.8383302092552185,0.4273589253425598,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
28,deeprecon,art_ic_adversarial_50-50_500_5,AM,29,0.7692307692307693,0.7692307692307693,0.5897435897435898,0.6410256410256411,0.99419904,0.7426454,-0.0141189879240269,0.0579288859666185,0.9290924072265624,0.4503797888755798,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
29,deeprecon,art_ic_adversarial_50-50_500_5,AM,30,0.4615384615384615,0.5384615384615384,0.8205128205128205,1.0,1.0176657,0.7018232,0.051978917807121,0.4263740638459894,0.8715386390686035,0.453321635723114,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
30,deeprecon,art_ic_adversarial_50-50_500_5,AM,31,0.7692307692307693,0.717948717948718,0.6923076923076923,0.8717948717948718,0.9003427,0.56690395,0.117464841394283,0.5817191199991225,0.7907332181930542,0.3394627571105957,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
31,deeprecon,art_ic_adversarial_50-50_500_5,AM,32,0.8717948717948718,0.2307692307692307,1.0,1.0,0.9797525,0.65864086,0.3820219740852502,0.317592794103068,0.7618764042854309,0.4802506566047668,deeprecon,art,brain_diffuser,ic,adversarial,,5,50-50,500
