vdvae,cliptext_final,cliptext_tokens,clipvision_final,clipvision_patches,id_acc_vdvae,id_acc_cliptext,id_acc_clipvision,im,dataset,sub,test_dataset,algorithm_bd,conv1_1,conv1_2,conv2_1,conv2_2,conv3_1,conv3_2,conv3_3,conv3_4,conv4_1,conv4_2,conv4_3,conv4_4,conv5_1,conv5_2,conv5_3,conv5_4,fc6,fc7,fc8,id_acc,algorithm_icnn
0.0134127554786977,0.6804805576297533,0.6522289005752918,0.5682311897750051,0.5529832019972684,0.8461538461538461,0.8717948717948718,0.6410256410256411,11,deeprecon,AM,art,brain_diffuser,0.0443843518832381,0.0700871611688006,0.1017420178983015,0.0784165264888867,0.1298053661793622,0.1683662057619736,0.2499875292711537,0.2146334700224595,0.2505152640745718,0.2748365919114339,0.3738297652134293,0.5048790227976002,0.4055111302313974,0.4201503525812693,0.4163393713353323,0.5540691839224572,0.253934972059226,0.2736447974978041,0.1980070232561845,0.9,icnn
0.0091198469778569,0.6368917789340252,0.5967794172211678,0.5294827954404894,0.5732699916079791,0.8461538461538461,0.717948717948718,0.7692307692307693,12,deeprecon,AM,art,brain_diffuser,0.3246215286308791,0.3302140711955701,0.2952743701065666,0.1254579980343614,0.141671581089137,0.1861943929534793,0.2267932250169286,0.2120797129344182,0.2049276039388771,0.2248470340067314,0.3169952633389565,0.3628690283209417,0.2989793026682796,0.2836314125647483,0.3040530038740744,0.4453730486391048,0.224017857357795,0.2523782354279388,0.0893128334563377,0.975,icnn
0.0218045017124974,0.4836166013723096,0.4353781489003543,0.3900642350286382,0.3170965024689849,0.8974358974358975,0.02564102564102564,0.0,13,deeprecon,AM,art,brain_diffuser,0.4860465034810502,0.342006301931149,0.1825280565069286,0.0459417555231557,0.0659903144712939,0.1291466655411328,0.0411823340749826,0.0472500109475416,0.1712724898795825,0.1631225433878381,0.1882498374301466,0.1705612847705858,0.157151530123432,0.106873911814235,0.0570681733633041,-0.0153939213884319,-0.1082995298038031,-0.1914664896629225,-0.5323200325664078,0.95,icnn
0.0092150175049409,0.7153359746386896,0.7039632767245099,0.6124172246508528,0.610163046972602,0.8717948717948718,0.9487179487179487,0.8974358974358975,14,deeprecon,AM,art,brain_diffuser,0.3487859715687866,0.208495964132718,0.0561449226510925,0.0713868496953511,0.1196525225880522,0.0980809008247741,0.1987494024155723,0.0971397634239505,0.1263114522028584,0.1845175284332155,0.2838140578303089,0.4256767892435461,0.2919092331300533,0.3344267973278399,0.334528336645446,0.5196424739792986,0.2609876948536199,0.2779504460015838,0.1882613556032808,0.6,icnn
0.0061311819399261,0.5367585246577968,0.5044555280965924,0.5273493533908128,0.4407112415658669,0.6666666666666666,0.38461538461538464,0.4358974358974359,15,deeprecon,AM,art,brain_diffuser,0.1833223687341068,0.0760144760005369,0.0149873735415325,0.0156686102247279,0.0475810383842062,0.0581721123181207,0.0460744658949615,0.0657712348146917,0.120438272307436,0.1055251199632248,0.0397758128826462,-0.0037059546360089,0.0338863538629852,0.0124910408264336,-0.0056905316103344,-0.1175385862618483,0.0205761032070165,-0.0208566255200586,0.3130506725673249,0.75,icnn
0.0036976099735779,0.739854049290272,0.7226664811016903,0.6086228564274895,0.609757242629789,0.6410256410256411,0.9230769230769231,0.9487179487179487,16,deeprecon,AM,art,brain_diffuser,0.357284571542855,0.4053793640494645,0.1650738738178784,0.0693022794279094,0.0907189855757136,0.0770231046404378,0.1922688810257245,0.1292932514338262,0.081388565271715,0.1495541909358352,0.1986614591419731,0.2414043043421205,0.1552104297471331,0.1938418700377574,0.2612933328693878,0.4487530173104402,0.3631243827624979,0.4333598974940816,0.5180845549446079,0.65,icnn
0.0002307507822475,0.6098392533306543,0.5672322753380352,0.5055323175883857,0.4174849675588285,0.3076923076923077,0.3333333333333333,0.3333333333333333,17,deeprecon,AM,art,brain_diffuser,-0.0148340906747534,-0.1908849893969522,-0.1218302253728947,-0.0369638286235114,0.0251360180336885,0.0673847752573815,0.0156018703318616,-0.0016231847771187,0.1420905624735367,0.0849244043616439,0.0562962496603916,0.0078286567120295,0.0867869198970358,-0.0019154252796946,-0.0926844478182012,-0.1070756801154811,-0.0773777435635765,-0.0853085372148836,0.0233784877269875,0.7,icnn
0.0159382050534015,0.5784123490203146,0.5448991001561382,0.5426358496499332,0.4254285793978498,0.9230769230769231,0.4358974358974359,0.41025641025641024,18,deeprecon,AM,art,brain_diffuser,0.1066236426279399,0.125251401623769,0.0639459294377969,0.01897479262425,0.0310973399975877,0.0629407343565522,-0.0041004012145726,0.0641896121420191,0.120198907153222,0.1168230231918694,0.0694792779635918,0.0441789649049328,0.0574261375326407,0.0334267912413794,-0.0140102432507301,-0.1462652270417492,-0.0288040840914511,-0.0993448363841933,0.1960604131836559,0.925,icnn
0.0088677781935889,0.7241963723700382,0.7060325806402578,0.5358131603699187,0.4873142542008898,0.8205128205128205,0.7948717948717948,0.5897435897435898,19,deeprecon,AM,art,brain_diffuser,0.1521257809799661,-0.0860948233365305,-0.1539020823774476,-0.052514919560782,0.0072960508989742,-0.028646854049644,-0.0083175874190881,-0.0675144872427793,0.0245591812146983,-0.0329500740251138,-0.0064719422709007,0.0567860890055743,0.0563641554503938,0.0401134030505355,0.0015322891155804,0.0385942122375487,0.0026468575995575,0.0164704142516741,0.2880762889459559,0.025,icnn
0.0104450781656906,0.7416990122958613,0.7371768829633633,0.667921780490562,0.5955110038815388,0.8461538461538461,1.0,0.9230769230769231,20,deeprecon,AM,art,brain_diffuser,0.1674525914906728,0.3381146435671819,0.2286939856085186,0.1052308410602772,0.1279961117563754,0.1383355837718927,0.2430508741408085,0.236152634666717,0.1369711027646129,0.2053437684716529,0.2502668430410796,0.3075920096846976,0.2293131520581167,0.2691318087378527,0.2977056316375542,0.4547111080775857,0.3634140043295561,0.4080168366721394,0.3535240125914836,0.8,icnn
0.00525782465318,0.6913355591666994,0.6660487842872362,0.5787805228705214,0.5670302647320948,0.6153846153846154,0.9230769230769231,0.8205128205128205,21,deeprecon,AM,art,brain_diffuser,0.0779715178190834,0.2197710458951884,0.2000544353229933,0.0712951191867068,0.0884814664494928,0.115350539264643,0.2100836739587405,0.2050624649120478,0.1640334878295992,0.2270980162395192,0.2811464729165366,0.3379216922688504,0.2669168963639723,0.3153329609698499,0.3421839735773571,0.5042838425995062,0.319196836405166,0.3933166030434112,0.3754461448584013,0.9,icnn
0.0014460348833558,0.6767502172576914,0.6486896259936874,0.506697404261986,0.4524681570598053,0.358974358974359,0.6923076923076923,0.46153846153846156,22,deeprecon,AM,art,brain_diffuser,-0.0024496873274767,-0.1515070990779797,-0.0567061060455883,-0.0182910744160082,0.0130917665228045,0.0095587212127868,0.0279077720289238,-0.026836100747682,0.0596481637054781,0.0404530630592444,0.0961064684009479,0.2204973061493296,0.1755073328798308,0.0657702969685177,0.0375115988008843,0.2251181576610875,-0.0184971493140439,-0.0020356673736024,0.0860805330987093,0.325,icnn
0.0079950994867089,0.6648153408321731,0.6605115242676505,0.566391828291795,0.5718409075362817,0.7948717948717948,0.7435897435897436,0.6923076923076923,23,deeprecon,AM,art,brain_diffuser,0.3519460841897465,0.2819035403210825,0.1075756565061036,0.1126115528263941,0.1306591037363526,0.1315733836625043,0.2369249453323078,0.1683200555997591,0.1751794897515163,0.2328993001244522,0.2964487238756024,0.4187288135165989,0.2971603729805882,0.3388926065617523,0.3514508844885758,0.5012421696984628,0.2454316508373863,0.334175490889156,0.2735985322006207,0.7,icnn
-0.0013616049512879,0.7619048501196988,0.7533986626583097,0.6091089170782676,0.6057593410260562,0.3333333333333333,1.0,0.8974358974358975,24,deeprecon,AM,art,brain_diffuser,0.5883565032763463,0.4611124671172548,0.1699729738291926,0.0983609988185507,0.1044607462769984,0.0849347167903827,0.1981262916966275,0.122824652245292,0.1014909752150593,0.1686025787811929,0.1854505719342709,0.2386257204596414,0.1864776307484487,0.2003085121152308,0.2070968189116072,0.3983263537547741,0.3465555743748982,0.4311718259256337,0.4947541129062725,0.675,icnn
0.0052103580180959,0.6631739068084183,0.6181499736707562,0.5096107524021547,0.5115291171541275,0.6410256410256411,0.6410256410256411,0.6153846153846154,25,deeprecon,AM,art,brain_diffuser,0.4923519092635037,0.4330856743979739,0.3389251747796606,0.1118082128211771,0.107460158102464,0.116567128520535,0.169172400324173,0.1543660851932714,0.1189622761555298,0.1724893651192525,0.2740598705681719,0.3328441930763801,0.2518521480144221,0.249298683429737,0.2857934412588239,0.4690293567981064,0.2417254414510941,0.3326981375542235,0.1086004075374459,0.95,icnn
0.0258340789543697,0.7169360158844964,0.7072613863832675,0.5228594648252671,0.5534811418473161,1.0,0.7692307692307693,0.8461538461538461,26,deeprecon,AM,art,brain_diffuser,0.3666613614802155,0.2286638678537935,0.0411169656084611,0.0349720455702322,0.0954899506416503,0.0572097094395709,0.1367660874302238,0.0336709427494061,0.1085114614521083,0.0961413581614258,0.1196402058465552,0.2107533375968096,0.2016360852707848,0.1914924059389695,0.1100522718857813,0.2376461439542815,0.1602252457730238,0.200017439870233,0.3030699012527336,0.55,icnn
0.011200720957729,0.6730203305315551,0.6497228822741549,0.5935423318303026,0.5724930588998315,0.7435897435897436,0.8974358974358975,0.7948717948717948,27,deeprecon,AM,art,brain_diffuser,0.2539952753695089,0.1951553345558541,0.1024282988800672,0.0797278017480013,0.1075973742241491,0.1087178045077421,0.2033585800130156,0.1119341024973731,0.1480782049356648,0.1937654360416285,0.3210150809102292,0.4741101771022329,0.3460513067857781,0.367469555154144,0.3806252744789417,0.5821492746005326,0.2330902553129599,0.2237421645043932,-0.0077399146135739,0.775,icnn
-0.0079066154670155,0.5945669643266617,0.5397196299947182,0.5087564840235105,0.4158258991417093,0.2564102564102564,0.2564102564102564,0.28205128205128205,28,deeprecon,AM,art,brain_diffuser,0.0007438925735549,-0.1405082824652341,-0.0089168485058896,0.0158659956560907,0.0398032200193299,0.104073482450812,0.0310908765655024,0.0531143193779269,0.1635963922289028,0.1368762907897048,0.1101522815589135,0.1182610722799987,0.1430146336880531,0.1056064683409564,0.0407007369095185,0.0317310011516012,-0.0307280058901878,-0.0329617857482854,0.1837626724648157,0.925,icnn
0.0024854064678228,0.5919051806368215,0.5251361374814033,0.5766646693400682,0.4128013707438691,0.46153846153846156,0.20512820512820512,0.3333333333333333,29,deeprecon,AM,art,brain_diffuser,0.0165134566713919,-0.1562760488463014,-0.0575988640128854,0.0065913385532987,0.0240866113758243,0.0819373189610294,0.0223452580993938,0.0344945195166832,0.1488323477200716,0.1224707733994784,0.0850363366526693,0.10561589548328,0.1187530350854988,0.0756508295996018,0.0005035687265259,-0.0700643212629964,-0.0329431860582101,0.0007104818107941,0.1457626158342077,0.9,icnn
0.009247785044785,0.6802486971051463,0.6426855050619596,0.6243369288114482,0.4874326537316755,0.7435897435897436,0.5897435897435898,0.5384615384615384,30,deeprecon,AM,art,brain_diffuser,0.2997062789856742,0.1634865892363917,0.0432122428693893,0.0332910127583189,0.0270753435998114,0.0425518930884324,0.0646484696821187,0.0531268835596017,0.0716143813629375,0.0853906903342342,0.1029612147255397,0.2028196521132157,0.116223318530485,0.1055849931284343,0.090805488633627,0.2170710818965105,0.0232171686081315,0.0816890821932389,0.3974974759201368,0.95,icnn
0.012368301261514,0.6804007258210821,0.6540302617061674,0.5813028404939897,0.592694270855878,0.9487179487179487,0.8461538461538461,0.8461538461538461,31,deeprecon,AM,art,brain_diffuser,0.249956542979533,0.1731532809564562,0.0693473541623431,0.0704998196485067,0.0765480769893677,0.1025552287281674,0.214853828320797,0.1410022422123167,0.1548328949553832,0.2215817039904605,0.3111915821275435,0.4721806430769251,0.3502203287186039,0.382137389555198,0.3830012879138538,0.5582938443417789,0.3103321314790303,0.2983594870863527,0.216999821822124,0.825,icnn
0.0166599763912939,0.6227324923926075,0.5726615521342456,0.3282698375143244,0.3980617777541846,0.7948717948717948,0.3076923076923077,0.41025641025641024,32,deeprecon,AM,art,brain_diffuser,0.4554979832237743,0.3394023523296043,0.2285635128194573,0.0619475373345902,0.1042048178025905,0.1238455159977417,0.119567879027225,0.0841409382800529,0.1790925121416165,0.1752194812523805,0.2534999674648436,0.3212174387360226,0.2731600787366269,0.2037710175114313,0.1803837976406282,0.2169119789362342,0.0721202472316652,0.0544130009996602,-0.2916532417448689,0.975,icnn
0.0300879813538065,0.6329501844576428,0.59638339656252,0.4750980283443065,0.51914683272466,0.9743589743589743,0.5897435897435898,0.5897435897435898,33,deeprecon,AM,art,brain_diffuser,0.2819426394555496,0.2100995946642755,0.1583130335895916,0.0906032968035855,0.1470817699998184,0.1836109127413896,0.2581740114184897,0.1843918461098887,0.2528180279804921,0.2800946837270186,0.3753863937619144,0.490294859533854,0.3858542351512272,0.4078659166006322,0.4052029597412934,0.5431363845824723,0.1784505360627865,0.1121286513405177,-0.0908150605801184,0.95,icnn
0.0189998996334181,0.6939090880165547,0.6586855100138214,0.5950772214921349,0.5844460501058799,0.8974358974358975,0.8717948717948718,0.7948717948717948,34,deeprecon,AM,art,brain_diffuser,0.3596122886794106,0.2820747164810306,0.1134793139449308,0.0930048823870568,0.1144996989821359,0.11623573781898,0.2192773949787265,0.1337569621023399,0.1510934810772232,0.2043246906276148,0.2967566282247129,0.4563285841416793,0.3381508353451716,0.3741745688432135,0.3713518980060954,0.5597934288142914,0.2673647262621248,0.2580705849617878,0.2874837574461423,0.775,icnn
-0.0095661972785222,0.5260724017098779,0.4754472970323442,0.5064204473203102,0.3802858016060716,0.10256410256410256,0.1282051282051282,0.15384615384615385,35,deeprecon,AM,art,brain_diffuser,0.0280558025931622,-0.1227798211913855,-0.0073341083557131,0.0239527470483725,0.0551711433300275,0.1221049007047736,0.0483025274711151,0.0581176747139133,0.1901355110010822,0.1415647172894246,0.1134797850062194,0.1147614829731038,0.1635047079570629,0.0907014800489427,0.0010621374203389,-0.0322015735846508,-0.1125075110083332,-0.1698260523905646,-0.0868533703207149,0.9,icnn
-0.0021467901665273,0.5864284333210451,0.5501384899809072,0.6011141672815237,0.4074701832512483,0.23076923076923078,0.46153846153846156,0.3076923076923077,36,deeprecon,AM,art,brain_diffuser,0.0903633446545927,-0.073783799646116,0.0335921997969129,-0.0037090453560038,0.0487956849406466,0.0809544762190774,0.0327973607234453,0.0397895173720131,0.1276673682092939,0.1033183402475066,0.0819411396507442,0.034512186592172,0.0847819093334962,0.0572681378969963,0.0398799267756249,-0.0943271372367442,-0.0457981908823839,-0.157330667316784,-0.1232969979894002,0.75,icnn
0.0239058471721784,0.7301318008638369,0.7093056284729043,0.5810360894673364,0.626432821470189,1.0,0.9487179487179487,1.0,37,deeprecon,AM,art,brain_diffuser,0.2916101971261127,0.2720257341636095,0.1620800608650375,0.1005909615665214,0.0949057609061417,0.1117576705190317,0.2085132596865176,0.1664562228087915,0.1334823576943473,0.2110878596843409,0.2901277785166239,0.3951316261889264,0.2980038774477135,0.3498828971819619,0.3352337531784088,0.5229934003512866,0.3258488208424974,0.3534112552572945,0.3802725990813054,0.95,icnn
0.0333012214207471,0.5165323900865156,0.4446482786478061,0.4876599551631461,0.3381375949464091,1.0,0.10256410256410256,0.07692307692307693,38,deeprecon,AM,art,brain_diffuser,0.1573193888947319,0.1757437442086492,0.1441214642790736,0.039892988051033,0.0749153395522695,0.1281668130338596,0.0601615975994579,0.1333089876139337,0.192736442609613,0.1782268501400922,0.1923532748378464,0.192663449535193,0.2063717863400186,0.1488929748865067,0.0964490316210562,0.0881938101208243,-0.0001352547742599,-0.057173040673226,-0.1055699629967949,0.975,icnn
0.0084587585333095,0.654355149197716,0.6198942656541775,0.6314999825752502,0.4560299690912025,0.6410256410256411,0.6923076923076923,0.5128205128205128,39,deeprecon,AM,art,brain_diffuser,0.1748911033726676,0.0134453406581869,-0.0043336201124139,-0.0072608388706725,0.0142492419383336,0.0383827105719539,-0.0008907847244109,0.0003612007984902,0.047918534215016,0.0466149079065167,0.0181142200862389,0.0064913421834694,0.0009202850438068,-0.0448723031004523,-0.0481996392964961,-0.1678573526037134,-0.0411737500534493,-0.0626906392122612,0.2480063685270715,0.65,icnn
0.0002834961176245,0.5557102347911539,0.5003226879169214,0.5377870539049043,0.3404129972965032,0.3333333333333333,0.38461538461538464,0.10256410256410256,40,deeprecon,AM,art,brain_diffuser,-0.0834521005484722,-0.0717846716668355,0.036687736052935,-0.0184051628919291,0.0428894287302721,0.1017066019206965,0.0019348660313646,0.0833362487418864,0.1587890545359195,0.1008628957772152,0.127127993499532,0.0730085403634512,0.1037668695567183,0.0741452160921033,0.0721914492425178,-0.0553864209581445,0.0348581070708444,-0.0945113768271801,-0.0639267230661702,0.8,icnn
0.0304577158213789,0.7350118390014484,0.6897761184227434,0.780275811676675,0.5039672652807179,1.0,0.9795918367346939,1.0,1,deeprecon,AM,test,brain_diffuser,0.2369264104990064,0.1918599205381967,0.1273720954242612,0.0757160861544117,0.1183732310550572,0.1117837259626134,0.1965096063057898,0.2076815665108418,0.1704111604893975,0.1888495132362878,0.2015501518265659,0.2270848912950427,0.3277636084969937,0.3107325090506593,0.2701730615277324,0.2487781876781761,0.3818299424060901,0.3551185481843869,0.6701144855484704,0.84,icnn
0.0067059520607344,0.7365295682313701,0.6722127183190056,0.6774989125809351,0.4486468933231877,0.7142857142857143,1.0,0.5510204081632653,2,deeprecon,AM,test,brain_diffuser,0.0715202295348398,0.0536302704402781,0.0180483288606215,0.0305637264756249,0.0972201383805671,0.1243292325529817,0.1948223427753352,0.186449502195763,0.2185870201321385,0.2247822399921455,0.2169512019009107,0.2308742227147533,0.264098419425848,0.1777126261568871,0.1413035502978598,0.1026822868570667,0.2759316391997582,0.2836116671396619,0.4174216247176607,0.78,icnn
0.0135232579030816,0.772111979582131,0.7254680556108553,0.7163925177744553,0.4515599403077545,0.9183673469387755,0.9591836734693877,0.6326530612244898,3,deeprecon,AM,test,brain_diffuser,0.0929936875722039,-0.0020342928131421,-0.068232641849486,-0.0297384507590003,0.0366592246753291,0.0338198373054045,0.1145842523690109,0.1336469767893912,0.1192260800148837,0.1331045686158061,0.1337451899077529,0.1579294427874347,0.2531135610233766,0.2369002266449641,0.242206772133035,0.2810090184218533,0.483919704903426,0.4096715599669869,0.5519985043011996,0.48,icnn
0.0070057351412782,0.6785050496982558,0.6503606391403063,0.5541548125150685,0.4762061045488505,0.6530612244897959,0.9591836734693877,0.8979591836734694,4,deeprecon,AM,test,brain_diffuser,0.2599646042646956,0.2736639885850889,0.220696673870203,0.0856392080324837,0.1446892574547574,0.1653389706006972,0.1211560840994306,0.1428476232966206,0.2071604247876023,0.2083197342289165,0.206518834746857,0.1913354582600768,0.3314583931834238,0.3742269206590462,0.4018473584922645,0.2790086359287814,0.369320105893018,0.404377621346016,0.5817069334342794,0.92,icnn
0.0165772512124193,0.7594326737770954,0.7211945445520027,0.704975593576441,0.4433203654245687,0.9591836734693877,1.0,0.5918367346938775,5,deeprecon,AM,test,brain_diffuser,0.4124249497779826,0.150456290709808,0.1947792323265808,0.0635556765067369,0.141062479734521,0.173330651366288,0.2446427600341628,0.2529978214069115,0.3042713589960588,0.2729484432228638,0.219880054076878,0.1759607096806311,0.247850743543901,0.2056157598550549,0.1878186738407879,0.1674852580261897,0.279741897310824,0.314784734036024,0.5230083491541676,0.98,icnn
0.0141277956560758,0.81747015048786,0.7837591085051022,0.7214907650188294,0.5384296901731943,0.8979591836734694,1.0,1.0,6,deeprecon,AM,test,brain_diffuser,-0.23235491064553,0.079241273493999,-0.0241244866710183,0.0210448421300291,0.1140228632494461,0.1854894434850655,0.1653170871533442,0.1771903628031755,0.2809517067654975,0.2825327565644334,0.2872705597649132,0.2600330721866936,0.2884069097711259,0.3025123584259366,0.2696835753685182,0.242824506791997,0.2665211662448671,0.2799641220657778,0.6390774966414855,0.78,icnn
0.000769314838104,0.6931067816070295,0.643606584625079,0.7304211490461707,0.4360836279526421,0.3469387755102041,1.0,0.8571428571428571,7,deeprecon,AM,test,brain_diffuser,0.2886458818676137,0.1266545101387685,0.1891844960667446,0.1123489125850007,0.2309372366392609,0.2289901889464524,0.234047795411246,0.1998855334553728,0.3826785933646139,0.3112489757392581,0.2378325953191944,0.2264056692923947,0.3588106780423069,0.3233909593029929,0.2935825909330426,0.2078205425807655,0.3125502493717805,0.2763898544846411,0.1934220621392273,0.98,icnn
0.0225393442980349,0.7482731422572907,0.7061585589035863,0.5378775245696856,0.5268957651701682,0.9795918367346939,0.8571428571428571,0.8367346938775511,8,deeprecon,AM,test,brain_diffuser,0.3635819110433154,0.3269478534702482,0.1916778555201866,0.1190239324997479,0.1552027907063708,0.1463152353270672,0.2418402479504217,0.2197798902719768,0.1617459491988073,0.2247508930282527,0.2780717129899215,0.4005632143320949,0.4110096436790265,0.389795129084252,0.3915317771454147,0.3499096128110453,0.3872903260984521,0.4127188783257777,0.3418476893702558,0.88,icnn
0.0163802800757062,0.784035462369367,0.7405269212555715,0.7166803398893405,0.4719264147367459,0.8979591836734694,1.0,1.0,9,deeprecon,AM,test,brain_diffuser,0.2697479180593713,0.0939036137231276,0.0355652888783355,0.016374499499017,0.049508859786049,0.0280048288709596,0.1106398045101865,0.1394177759771135,0.0639836149390734,0.1040921869395826,0.1422892722172223,0.1321591052975889,0.2176589728974519,0.2320104057300782,0.2281648711476064,0.1367013606869814,0.2800609320510044,0.2076841066689095,0.4171398120195435,0.54,icnn
0.0176368451962176,0.7110411974932325,0.6749340208667712,0.6393010307333885,0.4984286061770562,0.9387755102040817,0.9387755102040817,0.7142857142857143,10,deeprecon,AM,test,brain_diffuser,0.3057484844203483,0.2452629506914329,0.3133337622950298,0.2006961098789934,0.3058052423428278,0.2593920661139358,0.2648927222357782,0.2726721960751438,0.3486506401405841,0.3434475426552903,0.2690576147823501,0.222450238066092,0.3000001693720824,0.3148978206018837,0.2733186973155249,0.2093812291881071,0.1828943114262825,0.1272393870943578,0.2317336468806052,0.98,icnn
